x,y,w,h,aspect_ratio,ground_truth,predicted
55,55,48,48,1.0,center,left
34,51,58,58,1.0,left,left
121,52,55,55,1.0,right,left
33,52,56,56,1.0,left,left
119,51,56,56,1.0,right,left
34,49,62,62,1.0,left,left
120,51,57,57,1.0,right,center
119,50,58,58,1.0,right,left
32,48,59,59,1.0,left,left
33,48,59,59,1.0,left,left
121,50,57,57,1.0,right,center
32,46,60,60,1.0,left,left
121,51,55,55,1.0,right,center
34,48,56,56,1.0,left,left
117,46,61,61,1.0,right,center
33,50,55,55,1.0,left,left
120,50,56,56,1.0,right,center
53,51,55,55,1.0,center,left
35,46,60,60,1.0,left,left
116,47,59,59,1.0,right,center
120,48,59,59,1.0,right,center
37,48,60,60,1.0,left,left
121,49,55,55,1.0,right,left
53,48,54,54,1.0,center,left
28,41,63,63,1.0,left,left
30,46,58,58,1.0,left,left
113,46,57,57,1.0,right,right
38,58,45,45,1.0,left,left
36,55,51,51,1.0,left,left
116,43,63,63,1.0,right,left
114,42,64,64,1.0,right,right
115,48,59,59,1.0,right,left
118,52,52,52,1.0,right,left
117,52,56,56,1.0,right,right
25,42,69,69,1.0,left,left
126,57,48,48,1.0,right,left
119,49,59,59,1.0,right,center
34,48,60,60,1.0,left,left
33,54,51,51,1.0,left,left
115,48,58,58,1.0,right,center
32,46,59,59,1.0,left,left
109,40,66,66,1.0,right,center
116,48,60,60,1.0,right,left
31,44,65,65,1.0,left,left
107,37,71,71,1.0,right,center
36,31,82,82,1.0,center,center
30,48,57,57,1.0,left,left
116,50,55,55,1.0,right,center
121,50,57,57,1.0,right,left
30,44,66,66,1.0,left,left
30,48,58,58,1.0,left,left
115,49,58,58,1.0,right,right
116,46,65,65,1.0,right,center
35,57,52,52,1.0,left,left
33,50,60,60,1.0,left,center
117,46,63,63,1.0,right,left
115,47,62,62,1.0,right,left
38,58,49,49,1.0,left,left
117,50,61,61,1.0,right,left
114,48,58,58,1.0,right,right
27,48,62,62,1.0,left,right
122,53,57,57,1.0,right,left
30,46,64,64,1.0,left,center
33,56,55,55,1.0,left,center
115,46,62,62,1.0,right,right
112,42,64,64,1.0,right,left
115,48,60,60,1.0,right,center
114,49,55,55,1.0,right,center
30,55,57,57,1.0,left,left
117,50,58,58,1.0,right,left
31,55,60,60,1.0,left,right
114,48,60,60,1.0,right,center
110,44,62,62,1.0,right,left
30,56,59,59,1.0,left,right
112,45,60,60,1.0,right,right
32,55,61,61,1.0,left,center
112,47,60,60,1.0,right,left
32,59,56,56,1.0,left,center
112,47,57,57,1.0,right,left
30,54,59,59,1.0,left,left
116,53,56,56,1.0,right,left
34,70,47,47,1.0,left,left
30,52,68,68,1.0,left,left
113,49,56,56,1.0,right,center
29,59,56,56,1.0,left,right
111,47,58,58,1.0,right,left
112,49,57,57,1.0,right,left
32,53,61,61,1.0,left,left
108,45,57,57,1.0,right,center
27,55,54,54,1.0,left,center
114,48,57,57,1.0,right,left
114,50,54,54,1.0,right,left
33,56,50,50,1.0,left,left
116,53,56,56,1.0,right,left
40,47,66,66,1.0,center,left
36,62,47,47,1.0,left,left
118,59,52,52,1.0,right,left
30,61,46,46,1.0,left,left
113,53,51,51,1.0,right,left
117,58,53,53,1.0,right,left
36,62,48,48,1.0,left,left
112,54,52,52,1.0,right,left
32,61,45,45,1.0,left,left
30,54,56,56,1.0,left,left
30,53,57,57,1.0,left,center
115,54,55,55,1.0,right,left
32,56,55,55,1.0,left,left
120,57,53,53,1.0,right,center
114,53,53,53,1.0,right,left
29,55,55,55,1.0,left,center
113,54,48,48,1.0,right,left
29,56,48,48,1.0,left,left
109,51,50,50,1.0,right,center
25,51,55,55,1.0,left,left
29,60,45,45,1.0,left,left
113,56,48,48,1.0,right,left
30,59,46,46,1.0,left,left
112,53,53,53,1.0,right,left
30,54,49,49,1.0,left,left
108,49,57,57,1.0,right,left
30,55,53,53,1.0,left,left
113,53,50,50,1.0,right,left
32,56,50,50,1.0,left,left
113,53,53,53,1.0,right,center
35,56,52,52,1.0,left,left
114,52,54,54,1.0,right,left
115,52,59,59,1.0,right,right
31,56,55,55,1.0,left,left
34,57,53,53,1.0,left,left
117,55,54,54,1.0,right,left
40,60,49,49,1.0,left,left
120,56,54,54,1.0,right,left
33,57,50,50,1.0,left,left
115,56,51,51,1.0,right,left
112,50,55,55,1.0,right,center
33,54,51,51,1.0,left,left
27,50,54,54,1.0,left,left
112,52,51,51,1.0,right,center
112,54,52,52,1.0,right,left
27,56,51,51,1.0,left,left
28,54,55,55,1.0,left,left
113,52,56,56,1.0,right,center
112,51,53,53,1.0,right,left
29,56,47,47,1.0,left,left
33,58,45,45,1.0,left,left
114,53,51,51,1.0,right,center
135,58,46,46,1.0,right,left
31,57,45,45,1.0,left,left
110,48,56,56,1.0,right,center
112,53,51,51,1.0,right,left
28,56,46,46,1.0,left,left
111,52,51,51,1.0,right,left
30,54,48,48,1.0,left,left
29,53,52,52,1.0,left,left
114,52,51,51,1.0,right,left
30,54,49,49,1.0,left,left
113,53,52,52,1.0,right,left
34,55,47,47,1.0,left,left
114,53,54,54,1.0,right,left
30,54,50,50,1.0,left,left
114,54,53,53,1.0,right,left
35,58,47,47,1.0,left,left
35,58,46,46,1.0,left,left
118,56,49,49,1.0,right,center
26,42,57,57,1.0,left,center
116,53,53,53,1.0,right,left
29,49,57,57,1.0,left,left
112,55,52,52,1.0,right,center
32,52,47,47,1.0,left,left
108,49,56,56,1.0,right,left
27,51,54,54,1.0,left,left
31,54,50,50,1.0,left,left
28,47,51,51,1.0,left,left
37,55,49,49,1.0,left,left
34,56,49,49,1.0,left,left
118,61,48,48,1.0,right,center
119,61,46,46,1.0,right,left
39,57,42,42,1.0,left,left
34,57,44,44,1.0,left,left
106,43,60,60,1.0,right,right
111,54,50,50,1.0,right,left
40,60,43,43,1.0,left,left
28,52,46,46,1.0,left,left
44,55,47,47,1.0,left,left
125,63,44,44,1.0,right,center
111,57,50,50,1.0,right,left
34,59,45,45,1.0,left,left
29,52,49,49,1.0,left,left
111,57,46,46,1.0,right,left
30,60,44,44,1.0,left,left
110,58,46,46,1.0,right,left
30,56,45,45,1.0,left,left
113,56,49,49,1.0,right,left
116,59,48,48,1.0,right,center
113,58,55,55,1.0,right,left
119,57,50,50,1.0,right,center
113,57,51,51,1.0,right,center
32,56,48,48,1.0,left,left
114,57,51,51,1.0,right,center
32,60,42,42,1.0,left,left
112,54,50,50,1.0,right,left
34,54,50,50,1.0,left,left
116,54,54,54,1.0,right,left
113,55,52,52,1.0,right,left
112,51,55,55,1.0,right,left
114,52,57,57,1.0,right,left
33,56,49,49,1.0,left,left
112,58,48,48,1.0,right,center
26,31,77,77,1.0,left,left
29,55,45,45,1.0,left,left
28,57,45,45,1.0,left,left
109,57,49,49,1.0,right,center
105,53,47,47,1.0,right,right
24,52,48,48,1.0,left,left
27,56,43,43,1.0,left,left
110,59,46,46,1.0,right,left
33,58,42,42,1.0,left,left
27,45,56,56,1.0,left,left
30,54,45,45,1.0,left,left
22,38,66,66,1.0,left,center
110,52,53,53,1.0,right,left
34,54,45,45,1.0,left,left
29,51,48,48,1.0,left,left
112,56,47,47,1.0,right,left
30,51,46,46,1.0,left,left
27,54,46,46,1.0,left,left
114,55,50,50,1.0,right,left
32,49,46,46,1.0,left,left
108,48,50,50,1.0,right,center
35,55,46,46,1.0,left,left
34,51,48,48,1.0,left,left
33,51,48,48,1.0,left,left
116,57,48,48,1.0,right,center
119,55,48,48,1.0,right,left
42,55,44,44,1.0,left,left
36,48,53,53,1.0,left,left
31,49,53,53,1.0,left,left
111,54,50,50,1.0,right,left
27,48,49,49,1.0,left,left
109,53,46,46,1.0,right,left
107,49,51,51,1.0,right,center
24,46,53,53,1.0,left,left
39,56,46,46,1.0,left,left
122,60,46,46,1.0,right,center
38,49,53,53,1.0,left,left
122,56,49,49,1.0,right,left
26,46,52,52,1.0,left,left
33,50,52,52,1.0,left,left
115,58,46,46,1.0,right,left
113,57,45,45,1.0,right,left
31,50,48,48,1.0,left,left
28,26,78,78,1.0,center,center
103,51,45,45,1.0,right,left
23,49,45,45,1.0,left,left
22,50,47,47,1.0,left,left
101,53,48,48,1.0,right,center
28,54,43,43,1.0,left,left
32,54,48,48,1.0,left,left
32,49,50,50,1.0,left,left
112,55,47,47,1.0,right,center
33,54,51,51,1.0,left,left
112,58,50,50,1.0,right,center
40,53,49,49,1.0,left,left
121,56,49,49,1.0,right,center
34,30,78,78,1.0,center,left
40,55,49,49,1.0,left,left
120,59,48,48,1.0,right,center
24,47,57,57,1.0,left,left
108,56,47,47,1.0,right,center
22,51,47,47,1.0,left,left
102,53,51,51,1.0,right,center
19,47,50,50,1.0,left,center
103,48,49,49,1.0,right,center
28,52,47,47,1.0,left,left
111,57,47,47,1.0,right,center
24,46,51,51,1.0,left,left
107,53,47,47,1.0,right,center
28,52,46,46,1.0,left,left
108,55,47,47,1.0,right,left
33,53,45,45,1.0,left,left
112,52,50,50,1.0,right,center
27,48,54,54,1.0,left,left
109,53,48,48,1.0,right,center
33,49,50,50,1.0,left,left
111,48,55,55,1.0,right,center
36,54,47,47,1.0,left,left
114,53,53,53,1.0,right,left
25,51,47,47,1.0,left,left
105,52,51,51,1.0,right,center
106,50,49,49,1.0,right,center
27,50,49,49,1.0,left,left
23,50,50,50,1.0,left,left
105,51,50,50,1.0,right,center
25,53,42,42,1.0,left,left
102,48,52,52,1.0,right,center
98,47,50,50,1.0,right,center
19,49,47,47,1.0,left,left
29,52,52,52,1.0,left,left
116,53,50,50,1.0,right,left
34,55,48,48,1.0,left,left
111,48,56,56,1.0,right,center
107,46,57,57,1.0,right,center
31,56,45,45,1.0,left,left
113,52,50,50,1.0,right,center
115,51,52,52,1.0,right,center
35,58,45,45,1.0,left,left
31,54,55,55,1.0,left,left
114,52,57,57,1.0,right,center
117,55,50,50,1.0,right,left
34,56,48,48,1.0,left,left
116,54,53,53,1.0,right,left
112,48,57,57,1.0,right,center
33,55,48,48,1.0,left,left
112,49,57,57,1.0,right,left
29,58,46,46,1.0,left,center
110,51,53,53,1.0,right,left
32,56,50,50,1.0,left,left
32,56,48,48,1.0,left,left
113,52,55,55,1.0,right,center
31,54,49,49,1.0,left,left
116,50,53,53,1.0,right,left
35,60,41,41,1.0,left,left
26,44,63,63,1.0,left,center
115,52,53,53,1.0,right,center
118,52,55,55,1.0,right,center
118,52,53,53,1.0,right,center
42,61,43,43,1.0,left,left
32,49,53,53,1.0,left,left
115,48,55,55,1.0,right,center
111,48,58,58,1.0,right,center
113,49,54,54,1.0,right,center
111,50,56,56,1.0,right,center
30,54,50,50,1.0,left,left
113,50,58,58,1.0,right,left
37,60,43,43,1.0,left,left
30,53,51,51,1.0,left,left
112,54,53,53,1.0,right,center
38,56,49,49,1.0,left,left
119,54,54,54,1.0,right,left
33,50,56,56,1.0,left,left
116,49,58,58,1.0,right,center
30,56,47,47,1.0,left,left
110,50,55,55,1.0,right,center
33,55,47,47,1.0,left,left
112,51,54,54,1.0,right,center
33,56,45,45,1.0,left,left
112,50,55,55,1.0,right,center
112,52,51,51,1.0,right,left
28,56,45,45,1.0,left,center
111,50,52,52,1.0,right,center
25,45,52,52,1.0,left,left
103,42,58,58,1.0,right,center
107,52,52,52,1.0,right,center
29,51,44,44,1.0,left,left
34,53,45,45,1.0,left,left
113,50,50,50,1.0,right,right
21,24,82,82,1.0,left,left
41,54,44,44,1.0,left,left
113,44,61,61,1.0,right,center
116,56,48,48,1.0,right,left
107,46,56,56,1.0,right,center
39,45,52,52,1.0,left,center
126,46,54,54,1.0,right,right
37,41,57,57,1.0,left,center
124,48,55,55,1.0,right,center
120,46,53,53,1.0,right,right
27,34,66,66,1.0,left,center
36,39,60,60,1.0,left,left
120,42,61,61,1.0,right,center
110,49,55,55,1.0,right,center
21,42,61,61,1.0,left,center
109,41,63,63,1.0,right,center
30,52,57,57,1.0,left,center
111,52,51,51,1.0,right,left
53,70,29,29,1.0,left,left
31,48,58,58,1.0,left,center
40,51,47,47,1.0,left,center
113,57,46,46,1.0,right,left
35,56,50,50,1.0,left,left
103,46,52,52,1.0,right,center
110,51,43,43,1.0,right,center
33,53,47,47,1.0,left,center
107,50,45,45,1.0,right,center
26,46,56,56,1.0,left,left
109,53,47,47,1.0,right,left
107,50,49,49,1.0,right,left
111,52,46,46,1.0,right,left
31,48,58,58,1.0,left,center
41,58,50,50,1.0,left,center
109,46,56,56,1.0,right,center
28,45,63,63,1.0,left,left
112,47,56,56,1.0,right,right
115,57,51,51,1.0,right,center
46,59,50,50,1.0,left,left
108,44,58,58,1.0,right,center
106,51,51,51,1.0,right,left
124,53,49,49,1.0,right,center
112,53,48,48,1.0,right,left
112,50,54,54,1.0,right,center
56,59,44,44,1.0,center,left
112,52,52,52,1.0,right,left
27,36,76,76,1.0,left,left
32,49,52,52,1.0,left,left
105,41,62,62,1.0,right,center
50,55,51,51,1.0,center,left
32,56,50,50,1.0,left,left
110,49,56,56,1.0,right,center
112,48,56,56,1.0,right,left
37,49,57,57,1.0,left,right
108,47,62,62,1.0,right,center
116,51,65,65,1.0,right,left
116,48,61,61,1.0,right,center
117,48,62,62,1.0,right,left
116,49,62,62,1.0,right,center
25,46,76,76,1.0,left,left
126,62,50,50,1.0,right,left
29,41,84,84,1.0,left,left
126,57,58,58,1.0,right,center
123,52,64,64,1.0,right,center
127,56,59,59,1.0,right,center
125,54,64,64,1.0,right,center
36,49,75,75,1.0,left,left
45,69,53,53,1.0,left,center
128,53,71,71,1.0,right,center
127,57,62,62,1.0,right,center
125,57,59,59,1.0,right,left
43,71,45,45,1.0,left,left
129,61,54,54,1.0,right,left
128,58,56,56,1.0,right,center
38,45,80,80,1.0,left,left
44,73,45,45,1.0,left,left
124,55,56,56,1.0,right,center
120,52,64,64,1.0,right,center
125,53,57,57,1.0,right,left
122,44,70,70,1.0,right,center
113,41,72,72,1.0,right,left
118,41,69,69,1.0,right,center
111,42,65,65,1.0,right,left
116,47,60,60,1.0,right,right
122,48,68,68,1.0,right,right
121,51,59,59,1.0,right,right
114,44,64,64,1.0,right,right
112,42,63,63,1.0,right,right
120,51,62,62,1.0,right,right
113,44,71,71,1.0,right,right
116,44,64,64,1.0,right,right
115,41,70,70,1.0,right,left
33,45,71,71,1.0,left,left
119,45,66,66,1.0,right,left
123,53,62,62,1.0,right,center
30,49,73,73,1.0,left,left
113,38,72,72,1.0,right,right
120,48,62,62,1.0,right,left
130,60,48,48,1.0,right,left
119,53,61,61,1.0,right,left
120,45,68,68,1.0,right,center
119,52,58,58,1.0,right,left
121,53,63,63,1.0,right,center
34,55,69,69,1.0,left,left
117,46,69,69,1.0,right,center
124,51,65,65,1.0,right,center
118,49,60,60,1.0,right,center
118,51,60,60,1.0,right,center
124,52,57,57,1.0,right,center
121,55,55,55,1.0,right,left
28,52,64,64,1.0,left,center
123,54,60,60,1.0,right,center
116,53,62,62,1.0,right,left
121,47,61,61,1.0,right,center
119,53,58,58,1.0,right,left
116,50,61,61,1.0,right,center
29,54,64,64,1.0,left,right
114,48,66,66,1.0,right,center
120,56,53,53,1.0,right,center
121,56,56,56,1.0,right,center
114,48,65,65,1.0,right,right
25,54,65,65,1.0,left,left
117,47,65,65,1.0,right,center
122,57,58,58,1.0,right,right
35,63,56,56,1.0,left,left
29,46,78,78,1.0,left,left
119,52,64,64,1.0,right,center
123,50,66,66,1.0,right,center
124,51,62,62,1.0,right,right
123,55,57,57,1.0,right,left
117,50,67,67,1.0,right,left
33,58,63,63,1.0,left,left
121,50,58,58,1.0,right,left
123,56,53,53,1.0,right,center
118,47,61,61,1.0,right,right
39,68,46,46,1.0,left,left
110,42,69,69,1.0,right,center
109,51,51,51,1.0,right,left
99,42,58,58,1.0,center,center
99,41,57,57,1.0,right,center
107,48,52,52,1.0,right,center
29,53,57,57,1.0,left,right
105,48,51,51,1.0,right,left
104,46,52,52,1.0,right,left
106,48,50,50,1.0,right,left
32,58,48,48,1.0,left,left
104,46,54,54,1.0,right,center
107,43,53,53,1.0,right,center
34,54,52,52,1.0,left,left
108,54,44,44,1.0,right,left
104,48,50,50,1.0,right,left
103,48,50,50,1.0,right,left
103,48,49,49,1.0,right,left
105,50,48,48,1.0,right,center
32,58,46,46,1.0,left,left
106,49,46,46,1.0,right,left
29,56,44,44,1.0,left,left
32,62,42,42,1.0,left,center
108,53,47,47,1.0,right,left
109,53,49,49,1.0,right,left
34,60,45,45,1.0,left,center
110,55,48,48,1.0,right,left
110,53,49,49,1.0,right,left
114,57,46,46,1.0,right,left
117,59,50,50,1.0,right,left
112,58,50,50,1.0,right,right
115,58,49,49,1.0,right,left
33,62,47,47,1.0,left,left
115,60,47,47,1.0,right,center
110,55,50,50,1.0,right,left
112,59,44,44,1.0,right,center
115,61,46,46,1.0,right,left
114,57,50,50,1.0,right,left
114,58,46,46,1.0,right,center
115,58,48,48,1.0,right,center
110,49,60,60,1.0,right,center
121,60,48,48,1.0,right,left
120,59,46,46,1.0,right,left
118,59,50,50,1.0,right,left
119,62,46,46,1.0,right,left
119,59,47,47,1.0,right,center
118,59,48,48,1.0,right,left
120,58,54,54,1.0,right,center
123,62,47,47,1.0,right,left
112,56,49,49,1.0,right,right
117,57,50,50,1.0,right,center
116,56,50,50,1.0,right,center
116,55,51,51,1.0,right,left
46,69,43,43,1.0,left,center
120,57,54,54,1.0,right,left
116,55,52,52,1.0,right,left
39,65,46,46,1.0,left,left
42,66,44,44,1.0,left,left
118,57,52,52,1.0,right,center
115,55,54,54,1.0,right,center
38,62,48,48,1.0,left,left
118,56,52,52,1.0,right,center
118,58,50,50,1.0,right,left
42,67,42,42,1.0,left,left
117,49,63,63,1.0,right,right
117,56,50,50,1.0,right,center
42,64,44,44,1.0,left,left
119,58,49,49,1.0,right,center
43,65,45,45,1.0,left,left
124,61,48,48,1.0,right,left
37,51,63,63,1.0,left,left
124,63,47,47,1.0,right,right
51,72,41,41,1.0,left,left
43,68,46,46,1.0,left,left
122,62,49,49,1.0,right,center
36,62,48,48,1.0,left,left
115,58,50,50,1.0,right,center
38,64,46,46,1.0,left,left
115,52,55,55,1.0,right,center
121,58,52,52,1.0,right,left
32,57,56,56,1.0,left,center
116,59,51,51,1.0,right,right
117,62,45,45,1.0,right,center
115,58,50,50,1.0,right,right
124,63,43,43,1.0,right,left
119,62,45,45,1.0,right,left
117,58,48,48,1.0,right,center
114,55,51,51,1.0,right,left
118,60,47,47,1.0,right,center
115,56,50,50,1.0,right,right
129,63,46,46,1.0,right,left
121,60,48,48,1.0,right,left
115,55,50,50,1.0,right,center
117,55,53,53,1.0,right,center
117,52,60,60,1.0,right,center
116,57,51,51,1.0,right,left
117,56,47,47,1.0,right,left
118,58,49,49,1.0,right,left
118,50,54,54,1.0,right,right
113,48,60,60,1.0,right,right
119,60,56,56,1.0,right,left
116,54,51,51,1.0,right,right
114,55,53,53,1.0,right,left
124,62,49,49,1.0,right,left
118,60,51,51,1.0,right,left
119,57,52,52,1.0,right,center
39,67,46,46,1.0,left,left
118,54,54,54,1.0,right,left
115,56,54,54,1.0,right,left
119,59,50,50,1.0,right,left
124,60,48,48,1.0,right,left
118,53,58,58,1.0,right,left
118,56,52,52,1.0,right,left
118,54,57,57,1.0,right,right
121,57,50,50,1.0,right,left
121,59,52,52,1.0,right,center
118,60,52,52,1.0,right,center
119,52,55,55,1.0,right,center
118,59,51,51,1.0,right,center
115,52,58,58,1.0,right,right
119,57,50,50,1.0,right,left
119,56,51,51,1.0,right,left
116,55,51,51,1.0,right,left
35,64,49,49,1.0,left,left
112,46,66,66,1.0,right,right
117,57,54,54,1.0,right,left
122,62,48,48,1.0,right,left
124,62,48,48,1.0,right,left
32,44,73,73,1.0,left,left
115,50,61,61,1.0,right,center
116,56,55,55,1.0,right,left
117,57,54,54,1.0,right,center
115,50,55,55,1.0,right,left
115,55,54,54,1.0,right,left
118,55,55,55,1.0,right,center
122,60,49,49,1.0,right,left
114,50,54,54,1.0,right,right
43,68,44,44,1.0,left,left
123,62,47,47,1.0,right,left
115,53,55,55,1.0,right,left
116,50,55,55,1.0,right,center
115,52,58,58,1.0,right,center
113,50,60,60,1.0,right,right
109,41,65,65,1.0,right,right
111,42,67,67,1.0,right,center
102,39,74,74,1.0,right,right
112,51,59,59,1.0,right,right
118,56,51,51,1.0,right,right
122,61,48,48,1.0,right,left
109,41,68,68,1.0,right,center
115,52,53,53,1.0,right,left
115,52,55,55,1.0,right,center
117,52,56,56,1.0,right,center
118,54,54,54,1.0,right,left
43,68,44,44,1.0,left,left
115,50,56,56,1.0,right,center
32,48,64,64,1.0,left,left
116,50,56,56,1.0,right,center
118,54,51,51,1.0,right,center
34,54,59,59,1.0,left,left
117,54,52,52,1.0,right,left
36,59,54,54,1.0,left,left
115,51,55,55,1.0,right,left
37,59,48,48,1.0,left,left
114,52,54,54,1.0,right,center
119,54,54,54,1.0,right,center
115,53,52,52,1.0,right,left
33,63,49,49,1.0,left,left
118,51,57,57,1.0,right,left
34,50,62,62,1.0,left,center
115,53,58,58,1.0,right,center
32,55,61,61,1.0,left,left
116,52,55,55,1.0,right,center
36,54,57,57,1.0,left,left
121,55,50,50,1.0,right,center
38,60,53,53,1.0,left,left
118,53,54,54,1.0,right,center
34,57,56,56,1.0,left,center
114,49,56,56,1.0,right,center
32,54,58,58,1.0,left,left
113,51,56,56,1.0,right,center
37,66,44,44,1.0,left,left
121,57,51,51,1.0,right,center
39,60,54,54,1.0,left,left
118,61,44,44,1.0,right,left
115,56,47,47,1.0,right,left
40,64,47,47,1.0,left,left
116,57,51,51,1.0,right,left
113,55,54,54,1.0,right,left
122,58,47,47,1.0,right,left
116,56,55,55,1.0,right,left
46,68,38,38,1.0,left,left
116,54,51,51,1.0,right,left
113,58,46,46,1.0,center,left
28,51,63,63,1.0,left,left
